Exchange,Token,Categories,Trading Pair,Market,Last Traded At,Bid/Ask Spread Percentage,Volume,Current Price (USD),Market Cap (USD),Total Volume (USD),"High (24h, USD)","Low (24h, USD)","Price Change (24h, USD)",Price Change Percentage (24h),Price Change Percentage (7d),Price Change Percentage (14d),Price Change Percentage (30d),Price Change Percentage (60d),Price Change Percentage (200d),Price Change Percentage (1y),Trading Volume (24h),Market Cap Change (24h),Market Cap Change Percentage (24h)
jupiter,hawk-tuah,Meme,wrapped-solana,Jupiter,2024-09-21T20:15:49+00:00,None%,9832899.430391,0.00097709,893351,23493,0.00101645,0.00093347,-3.7220164970741e-05,-3.66951,4.43603,37.0841,-30.9924,-9.00933,0.0,0.0,23493,-37888.853719136,-4.06864
jupiter,oracle-cat,Meme,wrapped-solana,Jupiter,2024-09-21T19:36:52+00:00,None%,10247681.57163529,0.00088246,0.0,195692,0.00099192,0.00083462,-0.000105167252323583,-10.6485,-24.7861,-18.2648,-41.41468,0.0,0.0,0.0,195692,0.0,0.0
jupiter,drunk-chicken-centipede,Meme,wrapped-solana,Jupiter,2024-09-21T20:03:34+00:00,None%,47990682.878247,0.00017307,173059,36547,0.00060766,0.00016934,-1.5556876089658e-05,-8.24764,-36.55354,-76.44726,0.0,0.0,0.0,0.0,36547,-15556.312631215,-8.24764
jupiter,r-snoofi,Meme,usd-coin,Jupiter,2024-09-21T19:50:36+00:00,None%,1046765.14708,0.00841418,8452125,2031624,0.01031375,0.00818847,-0.00189903578821817,-18.41362,0.54359,-28.67822,115.59363,0.0,0.0,0.0,2031624,-1909402.80337595,-18.42781
jupiter,pups-ordinals,Meme,wrapped-solana,Jupiter,2024-09-21T21:26:50+00:00,None%,3146.40139725,2.94,22655520,211457,3.08,2.77,-0.05839884326573,-1.94923,19.77352,14.27531,-17.624,-37.54658,220.23836,0.0,211457,-625987.1272999,-2.68877
jupiter,amc,Meme,wrapped-solana,Jupiter,2024-09-21T20:08:58+00:00,None%,7273656.96624481,0.0012074,0.0,644357,0.00122694,0.00117038,3.205e-05,2.72716,8.11442,-3.96032,34.49135,-17.64167,0.0,0.0,644357,0.0,0.0
jupiter,catcoin-cash,Meme,wrapped-solana,Jupiter,2024-09-21T20:03:28+00:00,None%,27868009638728.617,3.12823e-10,15639278,1566319,3.26289e-10,2.94265e-10,7.044e-12,2.30376,32.59652,46.43756,15.16154,-39.05522,418.92751,7724.03472,1566319,349150,2.2835
jupiter,dogy,Meme,wrapped-solana,Jupiter,2024-09-21T19:36:51+00:00,None%,56434558072.31506,1.5556e-07,156318,152696,1.58664e-07,1.46912e-07,8.647e-09,5.88609,30.33547,-13.85687,-57.61794,0.0,0.0,0.0,152696,9995.29,6.83097
jupiter,game-of-memes,Meme,wrapped-solana,Jupiter,2024-09-21T20:15:44+00:00,None%,7700244.085683,0.00111091,0.0,43080,0.00114221,0.00107402,1.121e-05,1.01925,39.32457,45.40358,15.00924,-45.0314,0.0,0.0,43080,0.0,0.0
jupiter,monkeyhaircut,Meme,wrapped-solana,Jupiter,2024-09-21T20:03:28+00:00,None%,2629398.986538,0.00308029,3079470,22602,0.00342371,0.00301697,-0.0003434206063037,-10.03066,47.45348,89.29197,26.05545,-42.95914,77.19189,0.0,22602,-332161.24901944,-9.73614
jupiter,honeyland-honey,"Gaming (GameFi), Gaming Utility Token",usd-coin,Jupiter,2024-09-21T21:05:09+00:00,None%,355182.12071579,0.02371994,10100515,38180,0.0246277,0.02280158,-0.0002676500100881,-1.11579,6.93621,10.09257,6.14187,-36.3321,-82.90995,1.4524,38180,-116321.2769323,-1.13853
jupiter,king-sugar-glider,Meme,wrapped-solana,Jupiter,2024-09-21T19:36:51+00:00,None%,107403504.654639,7.09e-05,49631,135046,8.247e-05,6.889e-05,-1.972753915649e-06,-2.70708,-32.02945,-74.4985,-91.27089,0.0,0.0,0.0,135046,-1520.9613347719,-2.97344
jupiter,slothana,Meme,wrapped-solana,Jupiter,2024-09-21T20:09:04+00:00,None%,1127166.100531,0.00685127,12711642,2322629,0.0071035,0.00683985,-0.00014867085459381,-2.12389,11.95243,17.59783,12.01763,-29.04342,0.0,0.0,2322629,-312509.1507489,-2.39946
jupiter,elixir-token,Gaming (GameFi),usd-coin,Jupiter,2024-09-21T21:27:42+00:00,None%,401944.88609333,0.01989443,0.0,899592,0.02004218,0.01839564,0.00144326,7.82206,27.66904,2.76914,-46.24037,-62.22372,0.0,0.0,899592,0.0,0.0
jupiter,pepig,Meme,wrapped-solana,Jupiter,2024-09-21T21:30:35+00:00,None%,28850440.349661,0.00024829,0.0,19145.71,0.00029307,0.00024691,-3.9597121029176e-05,-13.75452,-20.23333,-37.40273,-16.46816,-70.65276,0.0,0.0,19145.71,0.0,0.0
jupiter,analos,Meme,wrapped-solana,Jupiter,2024-09-21T20:03:28+00:00,None%,258968326.12062976,2.966e-05,2930077,2180524,3.041e-05,2.88e-05,8.62367e-07,2.99431,-6.43452,20.17333,-8.03119,-34.0819,-83.22953,0.0,2180524,94491,3.33231
jupiter,joram-poowel,Meme,wrapped-solana,Jupiter,2024-09-21T21:26:50+00:00,None%,4621660.1003029,0.0015166,0.0,19215.25,0.00180611,0.00151232,-0.00024884542826652,-14.09533,3.42085,13.232,24.31267,-28.7641,0.0,0.0,19215.25,0.0,0.0
jupiter,sage-universe,Meme,wrapped-solana,Jupiter,2024-09-21T21:27:46+00:00,None%,2266998.78065062,0.00363688,0.0,1141945,0.00369864,0.00317259,0.00032747,9.895,47.08216,53.32328,-16.60251,-36.47249,0.0,0.0,1141945,0.0,0.0
jupiter,cig,Meme,wrapped-solana,Jupiter,2024-09-21T19:36:50+00:00,None%,21534404.967593,0.00037915,378358,26521,0.0003852,0.00031449,2.552e-05,7.21743,78.58464,155.95018,-10.17484,0.0,0.0,0.0,26521,36390,10.64142
jupiter,moth-2,Meme,wrapped-solana,Jupiter,2024-09-21T20:15:49+00:00,None%,2280015.13896804,0.00314669,3146680,258531,0.00335546,0.00314292,-0.00011338865764872,-3.4781,-31.55397,9.50139,25.35653,16.41674,0.0,0.0,258531,-113388.31760584,-3.4781
jupiter,shibwifhatcoin,Meme,wrapped-solana,Jupiter,2024-09-21T21:24:49+00:00,None%,3300593.62700637,0.00222461,2210579,13575.47,0.00231228,0.00215159,-1.751198510433e-05,-0.78105,1.2167,4.83532,21.24482,-40.67573,-67.34169,0.0,13575.47,-18722.73897036,-0.83985
jupiter,decimated,"Gaming (GameFi), Metaverse, Gaming Utility Token",tether,Jupiter,2024-09-21T21:05:05+00:00,None%,790386.96736855,0.00982321,4310859,153177,0.00986017,0.00873664,0.00105406,12.02015,-5.11254,-3.23783,-29.59841,-43.79892,-79.06777,84.12614,153177,480063,12.53167
jupiter,metaplex,Gaming (GameFi),wrapped-solana,Jupiter,2024-09-21T21:05:14+00:00,None%,22125.14716,0.344694,339777792,1601797,0.344144,0.319565,0.02487962,7.77941,23.22695,40.16853,27.17339,1.51208,122.70832,359.77888,1601797,24089007,7.63062
jupiter,fight,Meme,wrapped-solana,Jupiter,2024-09-21T21:30:37+00:00,None%,26748696.97988,0.00026032,260300,367145,0.00029207,0.00025944,-2.8125186519128e-05,-9.75074,23.86234,18.05831,-30.50932,0.0,0.0,0.0,367145,-28288.711085287,-9.80243
jupiter,kolana,Meme,wrapped-solana,Jupiter,2024-09-21T20:15:48+00:00,None%,9211874.17502089,0.00074828,0.0,32537,0.00088247,0.00071049,-9.3462591975056e-05,-11.10343,0.0,0.0,0.0,0.0,0.0,0.0,32537,0.0,0.0
jupiter,chex-token,Real World Assets (RWA),usd-coin,Jupiter,2024-09-21T20:15:40+00:00,None%,52959.66785782,0.132539,132354683,215086,0.136204,0.132029,-0.002057035087597,-1.5283,1.4499,61.58039,36.96211,7.81455,40.15367,1461.61033,215086,-1982306.510478,-1.47562
jupiter,happi-cat,Meme,wrapped-solana,Jupiter,2024-09-21T21:24:51+00:00,None%,35904337.983107,0.00020724,0.0,31930,0.00023612,0.00016969,1.213e-05,6.21938,31.66332,44.39698,56.29371,-79.98712,0.0,0.0,31930,0.0,0.0
jupiter,dogwifcoin,"Meme, GMCI Meme Index",smoking-chicken-fish,Jupiter,2024-09-21T21:34:15+00:00,None%,4150.493248,1.74,1734302787,360319659,1.79,1.67,-0.04688324212926,-2.62992,10.58948,17.20834,6.83822,-32.3475,27.30775,0.0,360319659,-45759702.91554,-2.57068
jupiter,crying-cat,Meme,wrapped-solana,Jupiter,2024-09-21T21:27:45+00:00,None%,8908542.357724,0.00071908,692240,37000,0.00089815,0.00069681,-0.000108817473533191,-13.14378,-31.25291,-9.14745,-74.59036,0.0,0.0,0.0,37000,-105250.393371739,-13.19771
jupiter,green-satoshi-token,"Gaming (GameFi), Gaming Utility Token",usd-coin,Jupiter,2024-09-21T21:03:55+00:00,None%,538181.81193024,0.01292854,14831130,314727,0.01298918,0.01281533,2.799e-05,0.217,4.94854,9.38093,-12.9605,-19.60918,-87.31583,42.65915,314727,39024,0.26382
jupiter,el-gato,Meme,wrapped-solana,Jupiter,2024-09-21T21:30:28+00:00,None%,112542795.382542,6.01e-05,0.0,13092.99,6.391e-05,5.627e-05,-3.08665163495e-06,-4.88522,66.34678,47.0138,52.37787,-28.91913,92.4278,0.0,13092.99,0.0,0.0
jupiter,popcat,Meme,fwog,Jupiter,2024-09-21T20:03:32+00:00,None%,7730.83724112,0.905088,886966779,53767875,0.909533,0.870672,0.01105132,1.23611,26.21017,80.16143,57.09769,8.32539,1122.33977,0.0,53767875,11556177,1.32009
jupiter,octo-gaming,Gaming (GameFi),wrapped-solana,Jupiter,2024-09-21T21:13:20+00:00,None%,226300.42292389,0.02861588,10043078,36347,0.02989104,0.0283786,-0.00033345529208,-1.15186,-8.4296,-3.91183,-35.46164,-15.9182,-60.49199,2892.96178,36347,-110039.1680164,-1.0838
jupiter,paco,Meme,wrapped-solana,Jupiter,2024-09-21T20:10:24+00:00,None%,53101728.322332,9.853e-05,85966,22171,0.00015184,9.455e-05,-3.5419622445138e-05,-26.44269,-17.32348,-67.30695,0.0,0.0,0.0,0.0,22171,-30784.3745029356,-26.36765
jupiter,raff-the-giraffe,Meme,wrapped-solana,Jupiter,2024-09-21T21:03:06+00:00,None%,5053045.618,0.00116216,116216,94731,0.00156018,0.00109346,-0.00032185629305971,-21.68816,0.0,0.0,0.0,0.0,0.0,0.0,94731,-32185.62824407,-21.68825
jupiter,borpatoken,Meme,wrapped-solana,Jupiter,2024-09-21T21:27:45+00:00,None%,2787067.35727,0.00242765,742698,31286,0.0025147,0.00223106,-3.039114685975e-05,-1.2364,9.62071,21.03639,-3.68196,-48.85961,0.0,0.0,31286,-9616.688435312,-1.27828
jupiter,star-atlas,"Gaming (GameFi), Metaverse, Gaming Utility Token",usd-coin,Jupiter,2024-09-21T21:03:55+00:00,None%,3069028.16366683,0.00212831,36015607,1638356,0.00215004,0.00204813,5.499e-05,2.65244,8.88712,22.98017,17.65281,12.35517,-67.41268,44.36717,1638356,950734,2.71136
jupiter,dark-wolf,Meme,wrapped-solana,Jupiter,2024-09-21T19:50:37+00:00,None%,427582051.9606933,1.873e-05,18728.99,13354.35,1.873e-05,1.109e-05,5.2e-06,38.40431,-99.39684,0.0,0.0,0.0,0.0,0.0,13354.35,5183.07,38.263
jupiter,bird-dog-on-sol,Meme,wrapped-solana,Jupiter,2024-09-21T21:24:52+00:00,None%,1563893.96862411,0.00371386,0.0,88643,0.00402281,0.00370291,-0.00028237483483905,-7.06603,16.13884,73.2353,23.40009,-39.3,0.0,0.0,88643,0.0,0.0
jupiter,woman-yelling-at-cat,Meme,wrapped-solana,Jupiter,2024-09-21T21:27:42+00:00,None%,8511452.798772,0.00071675,709541,14469.15,0.00071675,0.00060794,2.825e-05,4.1033,-15.05831,-21.07795,-46.61247,-87.30454,0.0,0.0,14469.15,27247,3.99339
jupiter,michicoin,Meme,dogwifcoin,Jupiter,2024-09-21T21:17:55+00:00,None%,37648.566469,0.14834,82443252,1849915,0.15455,0.137787,0.00075912,0.51437,20.02528,51.2573,31.78105,-42.30762,0.0,0.0,1849915,439669,0.53616
jupiter,dogy,Meme,wrapped-solana,Jupiter,2024-09-21T21:35:53+00:00,None%,34717123046.832214,1.53966e-07,155952,149184,1.58664e-07,1.52946e-07,-2.302509846e-09,-1.47343,29.00028,-14.73934,-58.05211,0.0,0.0,0.0,149184,-1191.791195664,-0.75841
jupiter,starecat,Meme,wrapped-solana,Jupiter,2024-09-21T20:15:40+00:00,None%,9845321.1195,0.00053726,536812,19414.41,0.00057677,0.00051266,-2.8472533524767e-05,-5.03287,12.73191,21.6663,13.1363,-42.63946,0.0,0.0,19414.41,-28466.55077219,-5.03584
jupiter,star-atlas-dao,"Gaming (GameFi), Metaverse, Gaming Governance Token",wrapped-solana,Jupiter,2024-09-21T21:05:08+00:00,None%,31768.14048037,0.168409,44134044,206921,0.170974,0.159684,0.00769597,4.78864,7.61993,18.0927,15.23061,52.38494,-60.50042,29.86688,206921,1899825,4.49831
jupiter,defi-land,"Gaming (GameFi), Metaverse",usd-coin,Jupiter,2024-09-21T20:23:12+00:00,None%,8449237.52489268,0.00062162,4420115,22524,0.0006852,0.00058758,3.404e-05,5.79384,27.65754,10.77025,16.57494,-16.76881,-68.1983,90.0863,22524,265728,6.39634
jupiter,michicoin,Meme,usd-coin,Jupiter,2024-09-21T20:09:03+00:00,None%,33335.102144,0.148398,82443252,1850711,0.15455,0.137787,0.00081627,0.5531,20.07153,51.31558,31.83183,-42.28539,0.0,0.0,1850711,439669,0.53616
jupiter,schizo,Meme,wrapped-solana,Jupiter,2024-09-21T21:34:16+00:00,None%,41248678.341999,0.00011025,110138,22159,0.00013582,0.00010936,-2.4920248435606e-05,-18.43565,-15.76953,-7.61694,-12.09621,0.0,0.0,0.0,22159,-24098.867044096,-17.95247
jupiter,brainrot,Meme,wrapped-solana,Jupiter,2024-09-21T20:15:44+00:00,None%,3142819.271484,0.00141471,1412316,15914.55,0.00152987,0.00139288,-9.433896614162e-05,-6.25156,-11.99321,-29.17113,-2.74336,8.55808,0.0,0.0,15914.55,-97321.31788449,-6.44667
jupiter,hami,Meme,wrapped-solana,Jupiter,2024-09-21T21:24:52+00:00,None%,2074199.50164087,0.00212071,2120108,17637.77,0.00228917,0.00208463,-0.00013612986761881,-6.03187,24.36854,36.01349,70.09593,-21.26407,0.0,0.0,17637.77,-123529.30566879,-5.50576
jupiter,billy,Meme,usd-coin,Jupiter,2024-09-21T21:27:43+00:00,None%,100435.51393,0.04486039,44116961,11877026,0.050634,0.04212664,-0.004354079684189201,-8.84715,107.04952,104.06117,37.10805,-74.44707,0.0,0.0,11877026,-4544164.5544053,-9.33839
jupiter,boba-oppa,Meme,wrapped-solana,Jupiter,2024-09-21T20:53:30+00:00,None%,6385231.418063,0.00072939,36469468,276771,0.00073725,0.00068588,2.652e-05,3.7735,16.56245,3.89202,12.80163,-25.9199,0.0,0.0,276771,1328108,3.77933
jupiter,thesis-cat,Meme,wrapped-solana,Jupiter,2024-09-21T20:15:50+00:00,None%,36305582.288711,0.00011361,0.0,14178.19,0.00015154,0.00010261,-3.5282427396591e-05,-23.69679,-6.68139,379.22973,89.95377,0.0,0.0,0.0,14178.19,0.0,0.0
jupiter,brett,Meme,wrapped-solana,Jupiter,2024-09-21T20:03:27+00:00,None%,3208393.27177511,0.00133337,0.0,11456.86,0.00142544,0.00132499,-8.870240384664e-05,-6.23753,25.5751,38.85304,-18.24801,-42.25884,-25.89718,0.0,11456.86,0.0,0.0
jupiter,sharbi,Meme,wrapped-solana,Jupiter,2024-09-21T21:26:55+00:00,None%,1419707110.152547,3.81e-06,3806881,11108.02,3.87e-06,2.59e-06,1.2e-06,46.17967,-33.87417,-49.38883,-39.2884,1026.89273,333.00456,288.09059,11108.02,1199250,45.99004
jupiter,slerf,Meme,usd-coin,Jupiter,2024-09-21T20:15:39+00:00,None%,27073.17197361,0.15885,79378236,10468236,0.162426,0.155092,-0.001741209193683,-1.08425,14.22967,25.19602,0.0813,-46.77926,0.0,0.0,10468236,-574950.4063491,-0.71911
jupiter,mixmob,"Gaming (GameFi), Gaming Governance Token",wrapped-solana,Jupiter,2024-09-21T21:24:48+00:00,None%,405453.588135,0.01041877,1409795,108306,0.01045553,0.01017305,0.00021215,2.07858,4.45736,8.93589,0.4163,-31.75268,-89.0295,0.0,108306,31127,2.25779
jupiter,yukie,Meme,wrapped-solana,Jupiter,2024-09-21T18:40:29+00:00,None%,16491733.616102,0.00025841,258357,7041.66,0.00027296,0.00023465,2.341e-05,9.96374,-8.17009,-11.72173,0.0,0.0,0.0,0.0,7041.66,23506,10.00873
jupiter,melon-dog,Meme,wrapped-solana,Jupiter,2024-09-21T21:17:50+00:00,None%,1742629.971558,0.00247518,1008260,13274.0,0.00255696,0.00226608,0.00015724,6.78345,48.00883,71.29463,32.85479,-37.55897,-81.94084,0.0,13274.0,63140,6.68066
jupiter,costco-hot-dog,Meme,wrapped-solana,Jupiter,2024-09-21T21:26:51+00:00,None%,873573.07843797,0.00462079,0.0,159138,0.00478554,0.00457952,-3.633445278829e-05,-0.78019,16.58064,1.17785,-9.20775,-51.93825,0.0,0.0,159138,0.0,0.0
jupiter,poodlana,Meme,wrapped-solana,Jupiter,2024-09-21T20:03:32+00:00,None%,429883.73416044,0.00957977,613326,192021,0.01011896,0.00893109,-0.00053918619599071,-5.32848,-33.65751,-37.43811,-71.51107,0.0,0.0,0.0,192021,-40221.887215578,-6.15439
jupiter,the-soldog,Meme,wrapped-solana,Jupiter,2024-09-21T21:27:44+00:00,None%,216115244.981677,1.821e-05,0.0,661009,1.923e-05,1.807e-05,-9.66141705256e-07,-5.03901,-13.06654,-10.8006,-22.84204,-71.68811,0.0,0.0,661009,0.0,0.0
jupiter,rune-pups,Meme,pups-ordinals,Jupiter,2024-09-21T21:18:07+00:00,None%,135150.65460716,0.02843883,28443895,94916,0.03172543,0.02784456,-0.0012534319202624,-4.22141,18.4345,22.82663,-30.46552,-43.90548,0.0,0.0,94916,-1246936.7959568,-4.19974
jupiter,john-the-coin,Meme,wrapped-solana,Jupiter,2024-09-21T20:15:43+00:00,None%,4800298.554119,0.00079948,0.0,12069.49,0.00087227,0.00077536,-6.1927544486582e-05,-7.1891,34.31118,61.83563,40.14368,-9.20863,0.0,0.0,12069.49,0.0,0.0
jupiter,king-3,Meme,wrapped-solana,Jupiter,2024-09-21T20:10:24+00:00,None%,6412826991.698807,6.39275e-07,613356,14013.25,6.55067e-07,5.43938e-07,2.3645e-08,3.8408,20.74939,26.78009,0.0,0.0,0.0,0.0,14013.25,22438,3.79711
jupiter,water-coin,Meme,wrapped-solana,Jupiter,2024-09-21T21:30:35+00:00,None%,80131578.530239,4.828e-05,3529993,1199715,4.951e-05,4.811e-05,-9.40442692727e-07,-1.91057,-5.36819,-10.76091,-46.67332,-74.24369,0.0,0.0,1199715,-68929.44592815,-1.91528
jupiter,keyboard-cat,Meme,wrapped-solana,Jupiter,2024-09-21T18:19:04+00:00,None%,4835179.22940844,0.00077779,775925,10733.85,0.00086497,0.00077355,-8.0055622262504e-05,-9.33217,-17.4145,-29.50416,-13.60137,-1.54074,1633.4133,0.0,10733.85,-80064.284045373,-9.35342
jupiter,louie-the-raccoon,Meme,wrapped-solana,Jupiter,2024-09-21T21:30:36+00:00,None%,4151384.883592,0.0011261,1125875,36747,0.00114229,0.00082385,0.00019722,21.23174,25.54313,0.0,0.0,0.0,0.0,0.0,36747,197585,21.28481
jupiter,fatgf,Meme,wrapped-solana,Jupiter,2024-09-21T21:27:41+00:00,None%,3800268.174617,0.00092253,909890,37795,0.00107297,0.00089659,-0.000126729825679273,-12.07799,34.35595,41.83877,-2.32724,0.0,0.0,0.0,37795,-121035.348060343,-11.74046
jupiter,noooomeme,Meme,wrapped-solana,Jupiter,2024-09-21T21:24:49+00:00,None%,681624.974702,0.00519233,5380537,272908,0.00579053,0.00501363,-0.00050472384864277,-8.85939,0.0,0.0,0.0,0.0,0.0,0.0,272908,-301479.50108785,-5.30585
jupiter,taylor-swift-s-cat,Meme,wrapped-solana,Jupiter,2024-09-21T20:03:29+00:00,None%,9353467.61922663,0.00057735,0.0,16325.3,0.00061113,0.0003594,0.00021144,57.78489,73.35844,97.68678,9.97076,-3.39074,254.48287,0.0,16325.3,0.0,0.0
jupiter,autonolas,"Artificial Intelligence (AI), AI Agents",wrapped-solana,Jupiter,2024-09-21T21:17:51+00:00,None%,2852.30736786,1.29,59271579,1255126,1.3,1.22,0.066883,5.46109,51.85758,84.03544,61.98196,-7.62206,-74.90232,56.31452,1255126,3061188,5.44595
jupiter,dojo-protocol,Artificial Intelligence (AI),wrapped-solana,Jupiter,2024-09-21T21:35:52+00:00,None%,386938.07672627,0.00944822,4182701,3503191,0.0095783,0.00911664,6.83e-05,0.72818,-51.16276,-72.59634,-52.65618,0.0,0.0,0.0,3503191,24716,0.59442
jupiter,success-kid,Meme,wrapped-solana,Jupiter,2024-09-21T21:24:52+00:00,None%,144076.580257,0.02566884,0.0,112222,0.02568247,0.02411326,0.00108888,4.42995,-5.29808,0.78725,-7.63264,-41.61225,0.0,0.0,112222,0.0,0.0
jupiter,ada-the-dog,Meme,wrapped-solana,Jupiter,2024-09-21T20:03:27+00:00,None%,3501800.2976556,0.00107691,1076774,14073.45,0.00107916,0.00098066,5.283e-05,5.15909,22.12576,45.01338,33.27932,-15.98066,51.88298,0.0,14073.45,53528,5.23121
jupiter,dark-wolf,Meme,wrapped-solana,Jupiter,2024-09-21T21:49:13+00:00,None%,243096586.244247,1.893e-05,18924.98,13413.96,1.893e-05,1.109e-05,5.32e-06,39.08362,-99.34234,0.0,0.0,0.0,0.0,0.0,13413.96,5404.47,39.9724
jupiter,obema,Meme,wrapped-solana,Jupiter,2024-09-21T21:13:18+00:00,None%,25826872.0,0.00012421,0.0,10965.18,0.00015049,0.00011513,-2.227850008166e-05,-15.20811,-1.49246,-29.60772,-33.15576,-96.93898,0.0,0.0,10965.18,0.0,0.0
jupiter,ceiling-cat,Meme,wrapped-solana,Jupiter,2024-09-21T21:26:51+00:00,None%,10886195.95090178,0.00033989,339863,7097.01,0.00035471,0.00028304,5.257e-05,18.29693,45.07692,57.042,-24.83909,-66.84624,0.0,0.0,7097.01,52586,18.30489
jupiter,moo-deng,Meme,usd-coin,Jupiter,2024-09-21T21:43:28+00:00,None%,72477.037056,0.04821718,0.0,35669330,0.054426,0.02752964,0.0203739,73.17347,0.0,0.0,0.0,0.0,0.0,0.0,35669330,0.0,0.0
jupiter,kek-on-sol,Meme,wrapped-solana,Jupiter,2024-09-21T20:03:34+00:00,None%,71663900.231969,2.959e-05,29584,8802.01,6.791e-05,2.939e-05,-3.8305703760128e-05,-56.41819,-75.80558,-87.10734,0.0,0.0,0.0,0.0,8802.01,-38013.0967274713,-56.23485
jupiter,wuffi,Meme,wrapped-solana,Jupiter,2024-09-21T20:09:03+00:00,None%,6128265691.5213,5.36447e-07,45170982,24627,5.40824e-07,5.34611e-07,-4.121380042e-09,-0.76242,-0.38008,-0.58591,-42.57832,-64.5812,0.0,0.0,24627,-347610.5955846,-0.76367
jupiter,hit-meeee-upp,Meme,wrapped-solana,Jupiter,2024-09-21T21:27:46+00:00,None%,53936204.605882,7.206e-05,71992,14825.44,7.493e-05,5.622e-05,5.9e-06,8.92483,-83.89889,-79.11424,0.0,0.0,0.0,0.0,14825.44,6209.48,9.43943
jupiter,younes,Meme,wrapped-solana,Jupiter,2024-09-21T21:34:14+00:00,None%,2318456.53826,0.00150637,1506368,554604,0.00154363,0.00134261,0.00013601,9.92526,-22.66446,-14.70172,-64.22025,0.0,0.0,0.0,554604,136011,9.92526
jupiter,baby,Meme,wrapped-solana,Jupiter,2024-09-21T20:09:01+00:00,None%,4268745418.388629,6.82233e-07,651237,15221.38,8.04154e-07,6.82279e-07,-1.07012923945e-07,-13.55888,-21.79911,-0.88478,-53.8336,-95.31821,0.0,0.0,15221.38,-102203.406445728,-13.56489
jupiter,kitten-haimer,Meme,usd-coin,Jupiter,2024-09-21T21:27:36+00:00,None%,8191.70715244,0.395543,21397503,1270330,0.445405,0.367353,0.0016497,0.41882,141.63225,66.59064,50.13738,-25.74302,0.0,0.0,1270330,-1408753.3174043,-6.17705
jupiter,conviction,Meme,wrapped-solana,Jupiter,2024-09-21T21:30:38+00:00,None%,50103369.496825,6.12e-05,0.0,8795.72,7.95e-05,5.587e-05,-1.8302512201562e-05,-23.02145,3.4749,47.84612,-18.27538,0.0,0.0,0.0,8795.72,0.0,0.0
jupiter,nyxia-ai,Meme,wrapped-solana,Jupiter,2024-09-21T21:24:49+00:00,None%,96811.549785,0.03794893,378498,79065,0.0454041,0.02763801,0.01031092,37.30703,46.63862,80.05805,144.94018,-31.98195,21.68821,0.0,79065,102020,36.89964
jupiter,michicoin,Meme,popcat,Jupiter,2024-09-21T20:41:06+00:00,None%,21874.554096,0.148595,82604076,3867573,0.15455,0.137787,0.00088749,0.60084,20.23124,51.51686,32.00719,-46.0246,0.0,0.0,3867573,594106,0.72443
jupiter,parcl,"Real World Assets (RWA), RWA Protocol",wrapped-solana,Jupiter,2024-09-21T20:15:42+00:00,None%,12209.348743,0.288594,38945160,34358762,0.294936,0.226363,0.03844194,15.36743,97.92775,118.82393,116.01129,28.19198,0.0,0.0,34358762,5185609,15.36042
jupiter,duk-on-sol,Meme,wrapped-solana,Jupiter,2024-09-21T21:27:36+00:00,None%,8561551.969346,0.00038356,0.0,8505.33,0.00038873,0.00034556,2.907e-05,8.20034,28.10835,36.2082,17.73578,-52.31493,0.0,0.0,8505.33,0.0,0.0
jupiter,selfiesteve,Meme,wrapped-solana,Jupiter,2024-09-21T16:08:18+00:00,None%,226926425.07411,1.65e-05,16471.22,9176.96,1.775e-05,9.06e-06,7.26e-06,78.58238,99.44922,116.55265,3.07765,-48.4554,0.0,0.0,9176.96,7246.78,78.56062
jupiter,nyxia-ai,Meme,wrapped-solana,Jupiter,2024-09-21T21:24:49+00:00,None%,96811.549785,0.03794893,378498,79065,0.0454041,0.02763801,0.01031092,37.30703,46.63862,80.05805,144.94018,-31.98195,21.68821,0.0,79065,102020,36.89964
jupiter,michicoin,Meme,popcat,Jupiter,2024-09-21T20:41:06+00:00,None%,21874.554096,0.148547,82604076,3863662,0.15455,0.137787,0.00083909,0.56808,20.19209,51.46751,31.9642,-46.04217,0.0,0.0,3863662,594106,0.72443
jupiter,selfiesteve,Meme,wrapped-solana,Jupiter,2024-09-21T22:03:16+00:00,None%,229980943.13234478,1.65e-05,16473.23,9176.96,1.775e-05,9.06e-06,7.26e-06,78.58238,99.44922,116.55265,3.07765,-48.4554,0.0,0.0,9176.96,7248.79,78.58238
jupiter,duk-on-sol,Meme,wrapped-solana,Jupiter,2024-09-21T21:27:36+00:00,None%,8561551.969346,0.00038356,0.0,8505.33,0.00038873,0.00034556,2.907e-05,8.20034,28.10835,36.2082,17.73578,-52.31493,0.0,0.0,8505.33,0.0,0.0
jupiter,pojak,Meme,wrapped-solana,Jupiter,2024-09-21T21:30:37+00:00,None%,3945914.082552,0.00087135,824969,26665,0.00102138,0.00063938,0.00023185,36.25563,14.18044,-21.29719,-41.972,0.0,0.0,0.0,26665,217524,35.80959
jupiter,john-the-coin,Meme,wrapped-solana,Jupiter,2024-09-21T22:17:31+00:00,None%,3726928.302619,0.00080687,0.0,11883.36,0.00087227,0.00077536,-6.0615065481214e-05,-6.98742,35.55294,63.51004,41.43937,-8.36923,0.0,0.0,11883.36,0.0,0.0
